PERMNO,HCOMNAM,HTSYMBOL,HNAICS
91170,BLUE HOLDINGS INC,BLUE,315191
91171,TWO RIVER BANCORP,TRCB,522110
91172,C P I INTERNATIONAL INC,CPII,334220
91173,COREL CORP NEW,CREL,511210
91174,LABOPHARM INC,DDSS,325412
91175,VISICU INC,EICU,511210
91176,LAKE SHORE BANCORP INC,LSBK,522120
91178,OMRIX BIOPHARMACEUTICALS INC,OMRI,325414
91179,OMEGA NAVIGATION ENTERPRISES INC,ONAV,483111
91180,PEGASUS WIRELESS CORP,PGWC,512240
91181,FIRST TRUST EXCHANGE TRADED FUND,QQEW,525990
91182,FIRST TRUST EXCHANGE TRADED FUND,QTEC,525990
91183,R A M HOLDINGS LTD,RAMR,524130
91184,TARGACEPT INC,TRGT,325412
91186,VANDA PHARMACEUTICALS INC,VNDA,325412
91187,VALLEY FINANCIAL CORP VA,VYFC,522120
91190,JAZZ TECHNOLOGIES INC,JAZ,334413
91191,ARIZONA STAR RESOURCE CORP,AZS,212221
91192,CASTLE BRANDS INC,ROX,312140
91194,CLOUGH GLOBAL OPPORTUNITIES FUND,GLO,525990
91195,COMPLETE PRODUCTION SERVICES INC,CPX,213112
91196,CORRIENTE RESOURCES INC,ETQ,212221
91197,FIRST TRUST EXCHANGE TRADED FUND,FPX,525990
91198,GLOBAL INCOME & CURRENCY FD INC,GCF,525990
91199,CLARK HOLDINGS INC,GLA,541614
91200,GOODMAN GLOBAL INC,GGL,333415
91201,INDIA GLOBALIZATION CAPITAL INC,IGC,237310
91202,ISHARES TRUST,SLV,525990
91203,NORTH AMERICAN INSUR LEADERS INC,NAO,0
91204,PORTLAND GENERAL ELECTRIC CO,POR,221122
91205,SEALY CORP,ZZ,337910
91207,STARWOOD HOTELS & REST WLDWD INC,HOT,721110
91208,UNITED STATES OIL FUND L P,USO,525990
91209,VANGUARD SPECIALIZED FUND,VIG,525990
91211,AURORA OIL & GAS CORP,AOG,211111
91212,BURGER KING HOLDINGS INC,BKC,722110
91213,CLAYMORE RAYMOND JAMES SB1 EQTY,RYJ,525990
91215,DELEK U S HOLDINGS INC,DK,447110
91216,DYNCORP INTERNATIONAL INC,DCP,541990
91217,EATON VANCE CREDIT OPPORTS FUND,EOE,525990
91218,EMBARQ CORP,EQ,517110
91219,HARBOR ACQUISITION CORP,HAC,0
91220,ISHARES TRUST,ITB,525990
91221,ISHARES TRUST,ITA,525990
91222,ISHARES TRUST,IAT,525990
91223,ISHARES TRUST,IAK,525990
91224,ISHARES TRUST,IAI,525990
91225,ISHARES TRUST,IHI,525990
91226,ISHARES TRUST,IHF,525990
91227,ISHARES TRUST,IHE,525990
91228,ISHARES TRUST,IEZ,525990
91229,ISHARES TRUST,IEO,525990
91230,J K ACQUISITION CORP,JKA,0
91231,K S W INC,KSW,221330
91232,MARKET VECTORS E T F TRUST,GDX,525990
91233,MASTERCARD INC,MA,541199
91234,MUELLER WATER PRODUCTS INC,MWA,332911
91235,R M R ASIA PACIFIC REAL EST FUND,RAP,525990
91236,SCOTTISH POWER PLC,SPI,221111
91237,VONAGE HOLDINGS CORP,VG,517110
91262,ATLAS AIR WORLDWIDE HOLDINGS INC,AAWW,481212
91263,ALLIANCE HOLDINGS G P L P,AHGP,212111
91264,AMERICAN MOLD GUARD INC,AMGI,562910
91265,B P O MANAGEMENT SERVICES INC PA,HAXS,541511
91266,BAY NATIONAL CORP,BAYN,551111
91267,BIOMIMETIC THERAPEUTICS INC,BMTI,339112
91268,BASIN WATER INC,BWTR,221310
91269,CHINA B A K BATTERY INC,CBAK,335312
91270,CHELSEA THERAPEUTICS INTL LTD,CHTP,325412
91271,COMPASS DIVERSIFIED HOLDINGS,CODI,551112
91272,COMMUNITY VALLEY BANCORP,CVLL,522120
91274,FIRST BANCSHARES INC MS,FBMS,522110
91275,LIBERTY MEDIA CORP NEW,LCAPA,515210
91276,LIBERTY MEDIA CORP NEW,LCAPB,515210
91277,LIBERTY INTERACTIVE CORP QVC GRP,QVCA,515210
91278,LIBERTY INTERACTIVE CORP QVC GRP,QVCB,515210
91279,PARATEK PHARMACEUTICALS INC,PRTK,325412
91280,NORTHSTAR NEUROSCIENCE INC,NSTR,334510
91282,PENSON WORLDWIDE INC,PNSN,523110
91283,HALCON RESOURCES CORP,HK,211111
91284,RESTORE MEDICAL INC,REST,339113
91285,VESTIN REALTY MORTGAGE II INC,VRTB,525990
91286,VIRTUALSCOPICS INC,VSCP,334510
91287,U S GLOBAL INVESTORS INC,GROW,523930
91288,AVENTINE RENEWBL ENRGY HLDGS INC,AVR,325193
91289,BEVERLY NATIONAL CORP,BNV,551111
91290,CURRENCYSHARES SWEDISH KRONA TR,FXS,525990
91291,CURRENCYSHARES BRTSH PND STLG TR,FXB,525990
91292,CURRENCYSHARES AUSTRALIAN DLR TR,FXA,525990
91293,CURRENCYSHARES SWISS FRANC TRUST,FXF,525990
91294,CURRENCYSHARES CANADIAN DLR TR,FXC,525990
91295,CURRENCYSHARES MEXICAN PESO TR,FXM,525990
91296,FIRST TRUST TAX ADVAN PFD INC FD,FPI,525990
91297,FIRST TRUST EXCHANGE TRADED FUND,FBT,525990
91298,FIRST TRUST EXCHANGE TRADED FUND,FDN,525990
91299,GENERAL FINANCE CORP,GFN,332439
91301,NEXPOINT CREDIT STRATEGIES FUND,NHF,525990
91302,J CREW GROUP INC,JCG,448140
91303,KODIAK OIL & GAS CORP,KOG,211111
91304,NUVEEN GLOBAL INCOME OPPS FD,JGG,525990
91305,PENN WEST PETROLEUM LTD,PWE,211111
91306,POLYMET MINING CORP,PLM,212311
91307,PROSHARES TRUST,SSO,525990
91308,PROSHARES TRUST,QLD,525990
91309,PROSHARES TRUST,DDM,525990
91310,PROSHARES TRUST,MVV,525990
91311,PROSHARES TRUST,SH,525990
91312,PROSHARES TRUST,PSQ,525990
91313,PROSHARES TRUST,DOG,525990
91314,PROSHARES TRUST,MYY,525990
91315,SPDR SERIES TRUST,KRE,525990
91316,SPDR SERIES TRUST,XRT,525990
91317,SPDR SERIES TRUST,XPH,525990
91318,SPDR SERIES TRUST,XOP,525990
91319,SPDR SERIES TRUST,XES,525990
91320,SPDR SERIES TRUST,XME,525990
91321,TECK RESOURCES LTD,TCK,213114
91322,VERASUN ENERGY CORP,VSE,221119
91323,VICEROY EXPLORATION LTD,XVE,212221
91324,WISDOMTREE TRUST,DTD,525990
91325,WISDOMTREE TRUST,DHS,525990
91326,WISDOMTREE TRUST,DLN,525990
91327,WISDOMTREE TRUST,DTN,525990
91328,WISDOMTREE TRUST,DON,525990
91330,WISDOMTREE TRUST,DES,525990
91331,WISDOMTREE TRUST,DWM,525990
91332,WISDOMTREE TRUST,DLS,525990
91333,WISDOMTREE TRUST,DIM,525990
91334,WISDOMTREE TRUST,DOO,525990
91335,WISDOMTREE TRUST,DOL,525990
91336,WISDOMTREE TRUST,DTH,525990
91338,WISDOMTREE TRUST,AUSE,525990
91339,WISDOMTREE TRUST,AXJL,525990
91340,WISDOMTREE TRUST,DFJ,525990
91341,WISDOMTREE TRUST,DNL,525990
91342,WISDOMTREE TRUST,DXJ,525990
91343,WISDOMTREE TRUST,DFE,525990
91344,WISDOMTREE TRUST,DEW,525990
91346,WISDOMTREE TRUST,DEB,525990
91347,GLOBAL ENERGY HOLDINGS GROUP INC,GNH,325193
91348,ALPHATEC HOLDINGS INC,ATEC,339112
91349,TOWN SPORTS INTL HOLDINGS INC,CLUB,713940
91350,C T C MEDIA INC,CTCM,515120
91351,EASTERN INSURANCE HOLDINGS INC,EIHI,524126
91352,GMARKET INC,GMKT,454112
91354,GOLFSMITH INTL HLDGS INC,GOLF,451110
91355,HILL INTERNATIONAL INC,HIL,236115
91356,HOME BANCSHARES INC,HOMB,522110
91357,HOUSTON WIRE & CABLE CO,HWCC,423610
91358,LOOPNET INC,LOOP,531390
91359,LUNA INNOVATIONS INC,LUNA,334513
91360,SELECT BANCORP INC,SLCT,522110
91362,OMNITURE INC,OMTR,511210
91363,P G T INC,PGTI,332321
91364,PREMIER EXHIBITIONS INC,PRXI,487990
91365,CARDIOVASCULAR SYSTEMS INC DEL,CSII,325412
91366,SYNCHRONOSS TECHNOLOGIES INC,SNCR,541511
91367,CATAMARAN CORP,CTRX,511210
91369,TENNESSEE COMMERCE BANCORP INC,TNCC,551111
91370,TECHWELL INC,TWLL,334413
91371,VOLCANO CORP,VOLC,334510
91372,VERIGY LTD,VRGY,334515
91373,VESTIN REALTY MORTGAGE I INC,VRTA,525990
91374,ALPINE GLOBAL DYNAMIC DIVID FD,AGD,525990
91375,ARCADIA RESOURCES INC,KAD,621610
91376,ATLAS ENERGY L P,ATLS,211111
91377,CRYSTAL RIVER CAPITAL INC,CRZ,525990
91378,FIRST TRUST EXCHANGE TRADED FUND,FTCS,525990
91379,HOUSTON AMERICAN ENERGY CORP,HUSA,211111
91380,REEBOK INTERNATIONAL LTD,RBK,316211
91381,ISHARES S & P GSCI COMM INDEX TR,GSG,525910
91382,JAVELIN PHARMACEUTICALS INC,JAV,325412
91383,NUVEEN GLOBAL EQUITY INCOME FD,JGV,525990
91384,PROSHARES TRUST,MZZ,525990
91385,PROSHARES TRUST,DXD,525990
91386,PROSHARES TRUST,QID,525990
91387,PROSHARES TRUST,SDS,525990
91388,REALOGY CORP,H,0
91389,NUSTAR G P HOLDINGS LLC,NSH,486110
91390,W N S HOLDINGS LTD,WNS,561410
91391,WINDSTREAM HOLDINGS INC,WIN,517911
91392,WYNDHAM WORLDWIDE CORP,WYN,721110
91393,ALLIED WORLD ASSUR CO HLDGS AG,AWH,524126
91394,SHANGHAI CENTURY ACQUISITN CORP,SHA,0
91395,CLEVELAND BIOLABS INC,CBLI,325412
91397,CHICOPEE BANCORP INC,CBNK,522120
91398,COWEN GROUP INC,COWN,523120
91399,CIVITAS BANKGROUP INC,CVBG,0
91400,FIRST CLOVER LEAF FINANCIAL CORP,FCLF,522120
91401,GEOMET INC,GMET,211111
91402,CHART INDUSTRIES INC,GTLS,333249
91403,KAISER ALUMINUM CORP,KALU,331420
91404,LIBERTY BANCORP INC MO,LBCP,522120
91405,NORTHEAST COMMUNITY BANCORP INC,NECB,522120
91406,NEWPORT BANCORP INC,NFSB,522120
91407,ROMA FINANCIAL CORP,ROMA,522120
91408,SUMMIT STATE BANK,SSBI,522110
91410,BUCKEYE G P HOLDINGS L P,BGH,486910
91411,OILSANDS QUEST INC,BQI,211111
91412,ENOVA SYSTEMS INC,ENA,334413
91413,EVERCORE PARTNERS INC,EVR,523930
91414,FIRST TRUST ABERDEEN EMERG OP FD,FEO,525990
91415,H D PARTNERS ACQUISITION CORP,HDP,0
91416,HANESBRANDS INC,HBI,448150
91418,GENERAL MOLY INC,GMO,212299
91419,MAGNUM HUNTER RESOURCES CORP,MHR,211111
91420,QIMONDA A G,QI,334413
91421,SOLITARIO EXPLOR & ROYALTY CORP,XPL,212221
91422,URANERZ ENERGY CORP,URZ,212291
91423,VANGUARD INDEX FUNDS,VOE,525990
91424,VANGUARD INDEX FUNDS,VOT,525990
91426,AIRCASTLE LTD,AYR,532210
91427,SYNCORA HOLDINGS LTD,SCA,524126
91428,ASCENT SOLAR TECHNOLOGIES INC,ASTI,334413
91429,B M P SUNSTONE CORP,BJGP,424210
91430,COMMUNITY NATL BANK LAKEWAY AREA,CNLA,522110
91431,HAMPTON ROADS BANKSHARES INC,HMPR,522110
91432,INNERWORKINGS INC,INWK,323111
91434,OSIRIS THERAPEUTICS INC NEW,OSIR,325414
91435,ZVUE CORP,ZVUE,519130
91436,BLACKROCK REAL ASSET EQUITY TR,BCF,525990
91437,B M B MUNAI INC,KAZ,211111
91438,C B R E REALTY FINANCE INC,CBF,0
91439,CENTRAL GOLDTRUST,GTU,525990
91440,CLAYMORE E T F TRUST,EEB,525990
91442,CLAYMORE E T F TRUST,NFO,525990
91443,CLAYMORE E T F TRUST,WMCR,525990
91444,CLAYMORE E T F TRUST,XRO,525990
91445,CLAYMORE E T F TRUST,CVY,525990
91446,COMMUNITY BANKERS TRUST CORP,ESXB,522110
91447,ISHARES TRUST,MXI,525990
91448,ISHARES TRUST,JXI,525990
91449,ISHARES TRUST,EXI,525990
91450,ISHARES TRUST,KXI,525990
91451,ISHARES TRUST,RXI,525990
91452,KAYNE ANDERSON ENERGY DEVELOP CO,KED,525990
91453,GLOBAL SHIP LEASE INC,GSL,532411
91454,MILLENNIUM INDIA ACQUISIT CO INC,SMCG,525990
91455,MINDRAY MEDICAL INTL LTD,MR,334510
91456,MORGAN STANLEY CHINA A SHARE FD,CAF,525990
91457,NEW ORIENTAL EDUC & TECH GP INC,EDU,611690
91458,POWERSHARES E T F TRUST,DBV,525990
91461,WESTERN UNION CO,WU,522320
91462,BARE ESCENTUALS INC,BARE,325620
91463,COMMVAULT SYSTEMS INC,CVLT,511210
91464,DIVX INC,DIVX,541511
91465,GEOEYE INC,GEOY,517919
91466,HOME DIAGNOSTICS INC,HDIX,339112
91467,HUGHES COMMUNICATIONS INC,HUGH,517410
91468,I C F INTERNATIONAL INC NEW,ICFI,541611
91469,INTEGRITY BANCSHARES INC,ITYC,0
91470,OMNI FINANCIAL SERVICES INC,OFSI,0
91471,OPEXA THERAPEUTICS INC,OPXA,325412
91472,PORTER BANCORP INC,PBIB,522110
91473,POWERSHARES E T F TRUST,PRFE,525990
91474,POWERSHARES E T F TRUST,PRFF,525990
91475,POWERSHARES E T F TRUST,PRFG,525990
91477,POWERSHARES E T F TRUST,PRFH,525990
91478,POWERSHARES E T F TRUST,PRFM,525990
91479,POWERSHARES E T F TRUST,PRFN,525990
91480,POWERSHARES E T F TRUST,PRFQ,525990
91481,POWERSHARES E T F TRUST,PRFS,525990
91482,POWERSHARES E T F TRUST,PRFU,525990
91483,POWERSHARES E T F TRUST,PRFZ,525990
91485,RIVERBED TECHNOLOGY INC,RVBD,518210
91486,SHUTTERFLY INC,SFLY,812921
91487,WARNER CHILCOTT PLC IRELAND,WCRX,325412
91488,ZIOPHARM ONCOLOGY INC,ZIOP,424210
91489,E V ENERGY PARTNERS L P,EVEP,211111
91490,HILAND HOLDINGS G P L P,HPGP,211111
91491,ACHILLION PHARMACEUTICALS INC,ACHN,325412
91493,ACME PACKET INC,APKT,518210
91494,BREITBURN ENERGY PARTNERS L P,BBEP,211111
91495,CADENCE PHARMACEUTICALS INC,CADX,325412
91496,EDDIE BAUER HOLDINGS INC,EBHI,448150
91497,E FUTURE INFORMATION TECH INC,EFUT,541511
91498,EHEALTH INC,EHTH,524210
91499,EAGLE ROCK ENERGY PARTNERS L P,EROC,211111
91500,EXLSERVICE HOLDINGS INC,EXLS,518210
91501,FOX CHASE BANCORP INC,FXCB,522120
91502,HOMEINNS HOTEL GROUP,HMIN,721110
91503,LEMAITRE VASCULAR INC,LMAT,339112
91504,OPTIUM CORP,OPTM,334413
91506,SILICON GRAPHICS INC,SGIC,334111
91507,SUSSER HOLDINGS CORP,SUSS,447110
91508,TIDELANDS BANCSHARES INC,TDBK,522110
91509,TRUBION PHARMACEUTICALS INC,TRBN,325412
91510,EXTERRAN PARTNERS L P,EXLP,213112
91511,ULTRAPETROL BAHAMAS LTD,ULTR,488510
91512,M R U HOLDINGS INC,UNCL,522310
91514,LEGACYTEXAS FINANCIAL GROUP INC,LTXB,522120
91515,AMERICAN CARESOURCE HOLDINGS INC,ANCI,621498
91516,ARMSTRONG WORLD INDS INC NEW,AWI,326199
91517,ASSISTED LIVING CONCEPTS INC NEW,ALC,623110
91518,CHIPOTLE MEXICAN GRILL INC,CMGB,722110
91519,DOUGLAS EMMETT INC,DEI,531120
91520,ENERGY INFRASTRUCTURE ACQUI CORP,EII,0
91522,ENERGY SERVICES OF AMERICA CORP,ESA,213112
91523,FIRST MERCURY FINANCIAL CORP,FMR,524126
91524,GATEHOUSE MEDIA INC,GHS,511110
91525,VOYA RISK MANAGED NATURAL RES FD,IRR,525990
91526,INTERNATIONAL ROYALTY CORP,ROY,212234
91527,BANKS COM INC,BNX,519130
91528,IVIVI TECHNOLOGIES INC,IVVI,0
91529,MARKET VECTORS E T F TRUST,EVX,525990
91530,MARKET VECTORS E T F TRUST,SLX,525990
91531,OWENS CORNING NEW,OC,324121
91532,POWERSHARES E T F TRUST,PUW,525990
91533,POWERSHARES E T F TRUST,PSP,525990
91534,POWERSHARES E T F TRUST,PZD,525990
91535,POWERSHARES E T F TRUST,PTJ,525990
91536,POWERSHARES E T F TRUST,PJB,525990
91537,POWERSHARES E T F TRUST,PTF,525990
91538,POWERSHARES E T F TRUST,PTH,525990
91539,POWERSHARES E T F TRUST,PRN,525990
91541,POWERSHARES E T F TRUST,PFI,525990
91542,POWERSHARES E T F TRUST,PXI,525990
91543,POWERSHARES E T F TRUST,PSL,525990
91544,POWERSHARES E T F TRUST,PEZ,525990
91545,POWERSHARES E T F TRUST,PYZ,525990
91546,POWERSHARES E T F TRUST,PIQ,525990
91547,LEIDOS HOLDINGS INC,LDOS,541512
91548,STANLEY INC,SXE,541330
91549,WISDOMTREE TRUST,DBU,525990
91550,WISDOMTREE TRUST,DBT,525990
91551,WISDOMTREE TRUST,DDI,525990
91552,WISDOMTREE TRUST,DBR,525990
91553,WISDOMTREE TRUST,DRF,525990
91554,WISDOMTREE TRUST,GNAT,525990
91555,WISDOMTREE TRUST,DPN,525990
91556,ROSS STORES INC,ROST,448190
91557,WISDOMTREE TRUST,DPC,525990
91558,WISDOMTREE TRUST,DGG,525990
91559,WISDOMTREE TRUST,CCXE,525990
91560,DANAOS CORP,DAC,483111
91561,A C A CAPITAL HOLDINGS INC,ACA,0
91563,AUGUSTA RESOURCE CORP,AZC,212221
91565,MACROSHARES OIL DOWN TRD TR,DCR,525990
91566,MACROSHARES OIL UP TRADEABLE TR,UCR,525990
91567,COHEN & STEERS CLOSED END OPP FD,FOF,525990
91568,DEUTSCHE HIGH INCOME OPP FD INC,DHG,525990
91569,DEBT RESOLVE INC,DRV,0
91570,EATON VANCE TAX MAN DIV EQ IN FD,ETY,525990
91571,EMERGENT BIOSOLUTIONS INC,EBS,325414
91573,EXETER RESOURCES CORP,XRA,212221
91574,GRANAHAN MCCOURT ACQUISITN CORP,GHN,0
91575,HERTZ GLOBAL HOLDINGS INC,HTZ,532111
91576,IDEARC INC,IAR,0
91577,ISHARES TRUST,DSI,525990
91578,K B W INC,KBW,523110
91579,K B R INC,KBR,237990
91580,LUNDIN MINING CORP,LMC,212231
91581,SILVER BULL RESOURCES INC,SVBL,212311
91582,MIZUHO FINANCIAL GROUP INC,MFG,551111
91583,NYMEX HOLDINGS INC,NMX,0
91584,NORTH AMERICAN ENERGY PTNRS INC,NOA,213112
91585,RYDEX E T F TRUST,RYU,525990
91586,RYDEX E T F TRUST,RYT,525990
91587,RYDEX E T F TRUST,RTM,525990
91588,RYDEX E T F TRUST,RGI,525990
91589,RYDEX E T F TRUST,RYH,525990
91590,RYDEX E T F TRUST,RYF,525990
91591,RYDEX E T F TRUST,RYE,525990
91592,RYDEX E T F TRUST,RHS,525990
91593,RYDEX E T F TRUST,RCD,525990
91594,SPIRIT AEROSYSTEMS HOLDINGS INC,SPR,336413
91595,SPDR INDEX SHARES FUNDS,JSC,525990
91596,SPDR INDEX SHARES FUNDS,JPP,525990
91597,VANGUARD WHITEHALL FUNDS,VYM,525990
91598,VENOCO INC,VQ,211111
91600,ONEBEACON INSURANCE GROUP LTD,OB,524126
91602,AERCAP HOLDINGS N V,AER,532411
91603,AMTRUST FINANCIAL SERVICES INC,AFSI,524210
91604,ALLOT COMMUNICATIONS LTD,ALLT,334220
91605,CAPELLA EDUCATION CO,CPLA,611699
91606,CATALYST PHARMACEUTICALS INC,CPRX,325412
91607,CANADIAN SOLAR INC,CSIQ,334413
91608,CITIZENS FIRST CORP,CZFC,551111
91609,CITIZENS CMNTY BANCORP INC MD,CZWI,522120
91610,PHYSICIANS FORMULA HOLDINGS INC,FACE,325611
91611,FIRST SOLAR INC,FSLR,334413
91612,GLOBALSTAR INC,GSAT,517410
91613,HANSEN MEDICAL INC,HNSN,334510
91614,INNOPHOS HOLDINGS INC,IPHS,325180
91615,METABOLIX INC,MBLX,326199
91616,NETLIST INC,NLST,334413
91617,GRUPO AEROPORTUARIO DEL CENTRO N,OMAB,488190
91618,ORBCOMM INC,ORBC,517410
91619,WIRELESS RONIN TECHNOLOGIES INC,RNIN,541512
91621,R R MEDIA LTD,RRM,517110
91622,SOUTHERN NATIONAL BANCORP VA INC,SONA,522110
91623,SOLTA MEDICAL INC,SLTM,334510
91624,WINN DIXIE STORES INC,WINN,445310
91625,WILLDAN GROUP INC,WLDN,541330
91626,COHEN & STEERS REIT & PFD INC FD,RNP,525990
91627,ADCARE HEALTH SYSTEMS INC,ADK,623110
91628,ATLAS ENERGY RESOURCES LLC,ATN,211111
91629,BLACKROCK CREDIT ALLOC INC TR,BTZ,525990
91630,CAL DIVE INTERNATIONAL INC DE,DVR,213112
91631,CLAYMORE E T F TRUST,CSD,525990
91632,CLAYMORE E T F TRUST,OTP,525990
91633,CLAYMORE E T F TRUST,GRN,525990
91634,CLAYMORE E T F TRUST,DEF,525990
91635,D C T INDUSTRIAL TRUST INC,DCT,531120
91637,FIRST TRUST EXCHANGE TRADED FUND,TUSA,525990
91638,GENESIS LEASE LTD,GLS,0
91639,MUELLER WATER PRODUCTS INC,MWAB,332911
91640,PENN VIRGINIA G P HOLDINGS L P,PVG,211111
91641,POWERSHARES E T F TRUST,PYH,525990
91642,POWERSHARES E T F TRUST,PGF,525990
91643,POWERSHARES E T F TRUST,PKW,525990
91644,POWERSHARES E T F TRUST,PGZ,525990
91645,POWERSHARES E T F TRUST,PVM,525990
91646,POWERSHARES E T F TRUST,EQWS,525990
91647,POWERSHARES E T F TRUST,EQWM,525990
91648,POWERSHARES E T F TRUST,EQWL,525990
91649,SMART MOVE INC,MVE,484121
91650,SPECTRA ENERGY CORP,SE,221210
91651,SPDR INDEX SHARES FUNDS,RWX,525990
91653,TRINA SOLAR LIMITED,TSL,334413
91654,UNIVERSAL POWER GROUP INC,UPG,541614
91655,AEGEAN MARINE PETROLEUM NETW INC,ANW,424720
91656,TEEKAY OFFSHORE PARTNERS L P,TOO,483111
91657,AFFYMAX INC,AFFY,325412
91658,ALTRA INDUSTRIAL MOTION CORP,AIMC,335314
91659,ALLEGIANT TRAVEL CO,ALGT,481111
91660,ARTES MEDICAL INC,ARTE,339112
91661,CHINA PRECISION STEEL INC,CPSL,325620
91662,DOUBLE TAKE SOFTWARE INC,DBTK,511210
91663,DAYTON SUPERIOR CORP,DSUP,0
91664,FUWEI FILMS HOLDINGS CO LTD,FFHL,326112
91665,GREAT LAKES DREDGE & DOCK CORP,GLDD,237990
91666,GUIDANCE SOFTWARE INC,GUID,511210
91667,HEELYS INC,HLYS,316210
91668,I P G PHOTONICS CORP,IPGP,334413
91669,ISILON SYSTEMS INC,ISLN,334112
91670,K C A P FINANCIAL INC,KCAP,525990
91671,MEDECISION INC,MEDE,541511
91672,MEDICINOVA INC,MNOV,325412
91673,MELCO CROWN ENTERTAINMENT LTD,MPEL,721120
91674,NEWSTAR FINANCIAL INC,NEWS,522292
91675,OBAGI MEDICAL PRODUCTS INC,OMPI,325412
91676,CLAYMONT STEEL HOLDINGS INC,PLTE,0
91677,HANWHA Q CELLS CO LTD,HQCL,334413
91678,CARROLS RESTAURANT GROUP INC,TAST,722513
91680,U S BIOENERGY CORP,USBE,0
91681,W S B FINANCIAL GROUP,WSFG,522110
91683,SALLY BEAUTY HOLDINGS INC,SBH,446120
91684,ALPINE TOTAL DYNAMIC DIVIDEND FD,AOD,525990
91685,CHALLENGER ENERGY CORP,CHQ,211111
91686,DUNCAN ENERGY PARTNERS L P,DEP,486210
91687,SANDS REGENT,SNDS,721120
91688,EMPLOYERS HOLDINGS INC,EIG,524126
91689,ENDEAVOUR SILVER CORP,EXK,212222
91690,G L G PARTNERS INC,GLG,523920
91691,G D L FUND,GDL,525990
91692,H F F INC,HF,531210
91693,HEALTHSHARES INC,HHD,525990
91694,HEALTHSHARES INC,HHJ,525990
91696,HEALTHSHARES INC,HHV,525990
91697,HEALTHSHARES INC,HHE,525990
91698,HEALTHSHARES INC,HHB,525990
91699,ISHARES TRUST,GBF,525990
91700,ISHARES TRUST,GVI,525990
91701,ISHARES TRUST,CRED,525990
91702,ISHARES TRUST,CIU,525990
91703,ISHARES TRUST,CSJ,525990
91704,ISHARES TRUST,TLH,525990
91705,ISHARES TRUST,IEI,525990
91706,ISHARES TRUST,SHV,525990
91707,M V OIL TRUST,MVO,211111
91708,ORALABS HOLDINGS CORP,OLAB,325620
91709,POWERSHARES DB MULTI SECT COM TR,DBE,525990
91710,POWERSHARES DB MULTI SECT COM TR,DBP,525990
91711,POWERSHARES DB MULTI SECT COM TR,DBS,525990
91712,POWERSHARES DB MULTI SECT COM TR,DBA,525990
91713,POWERSHARES DB MULTI SECT COM TR,DBO,525990
91714,POWERSHARES DB MULTI SECT COM TR,DGL,525990
91715,POWERSHARES DB MULTI SECT COM TR,DBB,525990
91717,PROSHARES TRUST,SBB,525990
91718,PROSHARES TRUST,SDD,525990
91719,PROSHARES TRUST,SAA,525990
91720,PROSHARES TRUST,RWM,525990
91721,PROSHARES TRUST,TWM,525990
91722,PROSHARES TRUST,UWM,525990
91723,SPDR INDEX SHARES FUNDS,CWI,525990
91725,SPDR INDEX SHARES FUNDS,GII,525990
91726,TRANSFORMA ACQUISITION GROUP INC,TAQ,0
91727,TRAVELCENTERS AMERICA LLC,TA,447110
91728,WHITE RIVER CAPITAL INC,RVR,522291
91729,ZION OIL & GAS INC,ZN,213112
91730,ANIMAL HEALTH INTERNATIONAL INC,AHII,424210
91731,ALLIANCE BANCORP INC PA NEW,ALLB,522120
91733,AEROVIRONMENT INC,AVAV,336411
91734,EUROSEAS LTD,ESEA,483111
91735,FORCE PROTECTION INC,FRPT,336992
91736,HAMPDEN BANCORP INC,HBNK,522120
91737,HARBIN ELECTRIC INC,HRBN,335312
91738,ISOTIS INC,ISOT,0
91739,LEGACY RESERVES L P,LGCY,211111
91740,MERUELO MADDUX PROPERTIES INC,MMPI,531311
91741,M S B FINANCIAL CORP,MSBF,523930
91742,OCULUS INNOVATIVE SCIENCES INC,OCLS,325412
91743,ORITANI FINANCIAL CORP NEW,ORIT,522110
91744,OSAGE BANCSHARES INC,OSBK,522120
91745,NASDAQ PREMIUM INCOME & GRWTH FD,QQQX,525990
91746,NEXTWAVE WIRELESS INC,WAVE,511210
91747,CURRENCYSHARES JAPANESE YEN TR,FXY,525990
91749,EATON VANCE TAX MNGD GLBL DIV EQ,EXG,525990
91750,FORTRESS INVESTMENT GROUP L L C,FIG,523930
91752,GEOPETRO RESOURCES CO,GPR,211111
91753,HIGHLAND DISTRESSED OPPORTS INC,HCD,525990
91754,INFORMATION SERVICES GROUP INC,III,541611
91756,N T R ACQUISITION CO,NTQ,0
91757,ALLIANZGI EQUITY & CONV INC FD,NIE,525990
91758,POWERSHARES DB US DOLLAR IND TR,UUP,525990
91760,POWERSHARES DB US DOLLAR IND TR,UDN,525990
91761,PROSHARES TRUST,SJH,525990
91762,PROSHARES TRUST,SKK,525990
91763,PROSHARES TRUST,SJL,525990
91764,PROSHARES TRUST,SDK,525990
91765,PROSHARES TRUST,SJF,525990
91766,PROSHARES TRUST,SFK,525990
91768,PROSHARES TRUST,UVT,525990
91769,PROSHARES TRUST,UKK,525990
91770,PROSHARES TRUST,UVU,525990
91771,PROSHARES TRUST,UKW,525990
91772,PROSHARES TRUST,UVG,525990
91773,PROSHARES TRUST,UKF,525990
91774,PROSHARES TRUST,SSG,525990
91776,PROSHARES TRUST,SRS,525990
91777,PROSHARES TRUST,SDP,525990
91778,PROSHARES TRUST,REW,525990
91779,PROSHARES TRUST,DUG,525990
